speaker,video_fn,video_link
seth,Trump_s_Lead_Lawyer_Resigns_Mississippi_s_First_Female_Senator_-_Monologue-8pQ3QvftWA0.mkv,http://www.youtube.com/watch?v=8pQ3QvftWA0
seth,Seth_Has_to_Walk_Away_for_a_Minute_National_Milk_Day_-_Monologue-R5mpxF-NQ2I.mkv,https://www.youtube.com/watch?v=R5mpxF-NQ2I
seth,Trump_s_Stormy_Daniels_Payment_Might_Have_Been_Illegal_-_A_Closer_Look-tpDK8yiwZNA.mkv,http://www.youtube.com/watch?v=tpDK8yiwZNA
seth,Trump_Pulls_Out_of_the_Iran_Deal_the_Met_Gala_-_Monologue-9TFMg_SSU6k.mkv,http://www.youtube.com/watch?v=9TFMg_SSU6k
seth,Trump_Goes_to_Nevada_Amid_Migrant_Detention_Crisis_-_A_Closer_Look-dL2fGSMafRM.mkv,http://www.youtube.com/watch?v=dL2fGSMafRM
seth,Orange_Privilege_Pornhub_s_Awards_Show_-_Monologue-AZdDQ_SVfJs.mkv,http://www.youtube.com/watch?v=AZdDQ_SVfJs
seth,Trump_Uses_Nunes_Memo_to_Attack_Russia_Probe_-_A_Closer_Look-YnvDkC4Myw0.mkv,http://www.youtube.com/watch?v=YnvDkC4Myw0
seth,The_Check_In_-_The_Department_of_Veterans_Affairs-qlfS7h8HaII.mkv,http://www.youtube.com/watch?v=qlfS7h8HaII
seth,Stormy_Daniels_Sues_Gary_Cohn_Quits_Trump_Talks_North_Korea_-_A_Closer_Look-WIPq31qWffQ.mkv,http://www.youtube.com/watch?v=WIPq31qWffQ
seth,National_Houseplant_Appreciation_Day_Robotic_Strippers_-_Monologue-Mlxu3N_xB2c.mkv,http://www.youtube.com/watch?v=Mlxu3N_xB2c
seth,Trump_s_Space_Force_Auntie_Anne_s_Pumpkin_Spice_Pretzels_-_Monologue-cZxRyofGjis.mkv,http://www.youtube.com/watch?v=cZxRyofGjis
seth,Trump_Cancels_NK_Summit_Pushes_Crazy_Spy_Claim_-_A_Closer_Look-7a6irhXRudo.mkv,http://www.youtube.com/watch?v=7a6irhXRudo
seth,Lindsay_Lohan_s_New_Reality_Show_National_Cheesecake_Day_-_Monologue-NJJCQfOwhYI.mkv,http://www.youtube.com/watch?v=NJJCQfOwhYI
seth,The_White_House_Calligrapher_Seth_s_Workout_Playlist_-_Monologue-Dqs7qrLQMco.mkv,http://www.youtube.com/watch?v=Dqs7qrLQMco
seth,The_Women_s_March_and_the_Government_Shutdown_-_A_Closer_Look-OWVTtuxW6Fg.mkv,http://www.youtube.com/watch?v=OWVTtuxW6Fg
seth,Donald_Trump_Jr._and_WikiLeaks_Idaho_s_Sushi_Bandit_-_Monologue-5TlJuqtwrJw.mkv,http://web.archive.org/web/20171123143251/https://www.youtube.com/watch?v=5TlJuqtwrJw
seth,Did_Trump_Try_to_Obstruct_the_Obstruction_of_Justice_Investigation_-_A_Closer_Look-yN0DQFv_-vI.mkv,https://www.youtube.com/watch?v=yN0DQFv_-vI
seth,Trump_Trades_Barbs_with_Biden_as_Legal_Problems_Mount_-_A_Closer_Look-r_fDZi2h64s.mkv,http://www.youtube.com/watch?v=r_fDZi2h64s
seth,Trump_Admits_Being_POTUS_Is_Hard_Flubs_the_Civil_War_-_A_Closer_Look-o6Am5RS5AoA.mkv,http://www.youtube.com/watch?v=o6Am5RS5AoA
seth,Trump_s_Spygate_Claims_Michael_Cohen_s_Taxi_King_Partner_-_A_Closer_Look-U1MzkfRLveA.mkv,http://www.youtube.com/watch?v=U1MzkfRLveA
seth,Violence_Erupts_at_Trump_Rallies_-_A_Closer_Look-9FiefoU3Upo.mkv,http://www.youtube.com/watch?v=9FiefoU3Upo
seth,Robert_Mueller_Investigates_Trump_s_Kremlin_Back_Channel_-_A_Closer_Look-irw3YQxiUOs.mkv,http://www.youtube.com/watch?v=irw3YQxiUOs
seth,Spicer_Speaks_Out_Mueller_Targets_Manafort_in_Russia_Probe_-_A_Closer_Look-VMou4Nk0xFc.mkv,http://web.archive.org/web/20171025174454/https://www.youtube.com/watch?v=VMou4Nk0xFc
seth,Seth_s_Message_to_New_York_Voters-MZH-zsRufKM.mkv,https://www.youtube.com/watch?v=MZH-zsRufKM
seth,Sexual_Harassment_in_Congress_-_A_Closer_Look-ssVrzoCgr_w.mkv,http://www.youtube.com/watch?v=ssVrzoCgr_w
seth,North_Korea_Threatens_to_Pull_Out_of_Trump_Summit_-_A_Closer_Look-8I9ueBdVtUk.mkv,http://www.youtube.com/watch?v=8I9ueBdVtUk
seth,Disney_World_s_Animatronic_Trump_Ocean_s_8_Trailer_-_Monologue-VhnE-f3nLt8.mkv,https://www.youtube.com/watch?v=VhnE-f3nLt8
seth,Robert_Mueller_s_Birthday_Pissing_Match_-_Monologue-XTCV8-JLoxA.mkv,https://www.youtube.com/watch?v=XTCV8-JLoxA
seth,Trump_s_Easter_Speech_Spring_Is_Coming_-_Monologue-3b7mg-AGS5E.mkv,https://www.youtube.com/watch?v=3b7mg-AGS5E
seth,Trump_and_Republicans_Rush_to_Pass_Their_Radical_Tax_Plan_-_A_Closer_Look--9OfAHgdV8Y.mkv,http://web.archive.org/web/20180504152449/https://www.youtube.com/watch?v=-9OfAHgdV8Y
seth,Maureen_Dowd_Had_Coffee_with_Donald_Trump_in_the_80s-lba1ntgSY6E.mkv,http://www.youtube.com/watch?v=lba1ntgSY6E
seth,Trump_and_GOP_Face_a_Government_Shutdown_of_Their_Own_Making_-_A_Closer_Look-is7F-n5xiXg.mkv,https://www.youtube.com/watch?v=is7F-n5xiXg
seth,Democrats_Get_Their_First_Big_Electoral_Wins_of_the_Trump_Era_-_A_Closer_Look-VJ7mZHpwds0.mkv,http://www.youtube.com/watch?v=VJ7mZHpwds0
seth,Trump_Lashes_Out_After_Michael_Cohen_Raid_-_A_Closer_Look-s2HpnptGcrU.mkv,http://www.youtube.com/watch?v=s2HpnptGcrU
seth,Rudy_Giuliani_Keeps_Making_Things_Worse_for_Trump_-_A_Closer_Look-SSG5zfzzZ9k.mkv,http://www.youtube.com/watch?v=SSG5zfzzZ9k
seth,Trump_and_Rudy_Giuliani_Panic_Over_the_Russia_Probe_-_A_Closer_Look-TJSYxPN5q4Q.mkv,http://www.youtube.com/watch?v=TJSYxPN5q4Q
seth,Trump_s_First_100_Days_and_a_Possible_Government_Shutdown_-_A_Closer_Look-6giEeB3fMBs.mkv,http://www.youtube.com/watch?v=6giEeB3fMBs
seth,Melania_s_New_Jacket_World_s_Ugliest_Dog_-_Monologue-3tafxEHsoNU.mkv,http://www.youtube.com/watch?v=3tafxEHsoNU
seth,Trump_Lies_About_His_Cruel_Family_Separation_Policy_-_A_Closer_Look-jxrogLn39Do.mkv,http://www.youtube.com/watch?v=jxrogLn39Do
seth,Walgreens_Premade_Salads_National_Girlfriends_Day_-_Monologue-LnJPUGBPFtM.mkv,http://www.youtube.com/watch?v=LnJPUGBPFtM
seth,Michael_Cohen_s_Secret_Recording_Trump_s_Hollywood_Walk_of_Fame_Star_-_Monologue-8b3korb8l48.mkv,http://www.youtube.com/watch?v=8b3korb8l48
seth,Trump_s_Fixer_Michael_Cohen_Had_a_Secret_Slush_Fund_-_A_Closer_Look-d4W3bp_7zrA.mkv,http://www.youtube.com/watch?v=d4W3bp_7zrA
seth,Canada_Votes_to_Legalize_Marijuana_Trump_Jr._s_Nickname_-_Monologue-c6t5UKxRsP8.mkv,http://www.youtube.com/watch?v=c6t5UKxRsP8
seth,Trump_s_First_State_Dinner_Stormy_Daniels_Anonymous_Donor_-_Monologue-FGXdWWx2etU.mkv,http://www.youtube.com/watch?v=FGXdWWx2etU
seth,A_Closer_Look_-_The_Trump_Foundation-cyBPoiRNpYY.mkv,http://www.youtube.com/watch?v=cyBPoiRNpYY
seth,Michael_Cohen_Releases_His_Secret_Trump_Tape_-_A_Closer_Look-h2rizTeeKHM.mkv,http://www.youtube.com/watch?v=h2rizTeeKHM
seth,Trump_Confesses_on_Twitter_Rick_Gates_Testifies_Against_Manafort_-_A_Closer_Look-qKzmJhSFHzc.mkv,http://www.youtube.com/watch?v=qKzmJhSFHzc
seth,Omarosa_s_Secret_Recordings_NASA_s_Probe_-_Monologue-xn7ayAKr-cg.mkv,https://www.youtube.com/watch?v=xn7ayAKr-cg
seth,Jared_Kushner_s_Security_Clearance_Ted_Cruz_s_Smile_-_Monologue-z2iVZVK9XD4.mkv,http://www.youtube.com/watch?v=z2iVZVK9XD4
seth,Trump_Attacks_Protesting_Athletes_-_A_Closer_Look-BalEqNEEv2M.mkv,http://www.youtube.com/watch?v=BalEqNEEv2M
seth,Trump_Wants_a_Military_Parade_Lies_About_Immigration_-_A_Closer_Look-hFFn8K2O4po.mkv,http://www.youtube.com/watch?v=hFFn8K2O4po
seth,Trump_Attacks_Mueller_and_McCabe_Facebook_Suspends_Cambridge_Analytica_-_A_Closer_Look-p_vTyApRF-w.mkv,https://www.youtube.com/watch?v=p_vTyApRF-w
seth,Trump_s_Rally_Kennedy_Retires_GOP_Attacks_Russia_Probe_-_A_Closer_Look-JU9nLULj_4E.mkv,http://www.youtube.com/watch?v=JU9nLULj_4E
seth,Philadelphia_Wins_the_Super_Bowl_Doritos_Lady-Friendly_Chips_-_Monologue-Z1ouIGXydQ0.mkv,http://www.youtube.com/watch?v=Z1ouIGXydQ0
seth,Seth_s_Favorite_Jokes_of_the_Week_-_Donald_Trump_s_Two_Inaugural_Balls_Hillary_Clinton_s_Woods_Tour-HtRf0XouH2Y.mkv,http://www.youtube.com/watch?v=HtRf0XouH2Y
seth,Trump_s_Easter_Immigration_Rant_Cabinet_Turmoil_-_A_Closer_Look-OHl0VRRNxAE.mkv,http://www.youtube.com/watch?v=OHl0VRRNxAE
seth,Trump_Lies_about_His_Birther_Past_-_A_Closer_Look-5sBhANSz--k.mkv,https://www.youtube.com/watch?v=5sBhANSz--k
seth,Anderson_Cooper_-_Donald_Trump_Defies_All_the_Laws_of_Politics_-_Late_Night_with_Seth_Meyers-iVcwziaj1wg.mkv,http://www.youtube.com/watch?v=iVcwziaj1wg
seth,Trump_Holds_Rally_Amid_Aftermath_of_Family_Separation_Policy_-_A_Closer_Look-o1ZfBFyrskY.mkv,http://www.youtube.com/watch?v=o1ZfBFyrskY
seth,Trump_Is_Becoming_More_Erratic_and_Working_Less_-_A_Closer_Look-RolwE1lXOq8.mkv,http://www.youtube.com/watch?v=RolwE1lXOq8
seth,Trump_Attacks_LeBron_James_Amish_Uber_-_Monologue-ASP0Tad3EMg.mkv,http://www.youtube.com/watch?v=ASP0Tad3EMg
seth,Trump_s_First_Solo_Press_Conference_as_President_-_A_Closer_Look-Ar-XQGtoB6o.mkv,https://www.youtube.com/watch?v=Ar-XQGtoB6o
seth,Melania_s_Be_Best_Platform_Chipotle_s_Baby_Shower_-_Monologue-9lITBAcanpg.mkv,http://www.youtube.com/watch?v=9lITBAcanpg
seth,Kim_Jong-un_and_Trump_Meet_Beyonce_and_Jay-Z_s_Wedding_Vows_-_Monologue-WT8N7frDZkg.mkv,http://www.youtube.com/watch?v=WT8N7frDZkg
seth,The_Check_In_-_U.S._Cybersecurity-Cwr6hRxMoGM.mkv,http://www.youtube.com/watch?v=Cwr6hRxMoGM
seth,Trump_Breaks_Silence_on_Stormy_Daniels_as_Russia_Probe_Heats_Up_-_A_Closer_Look-iaoD6pfFuTo.mkv,http://www.youtube.com/watch?v=iaoD6pfFuTo
seth,Trump_Parkland_and_the_NeverAgain_Movement_-_A_Closer_Look-m6qubM54PtE.mkv,http://www.youtube.com/watch?v=m6qubM54PtE
seth,First_Day_of_Spring_the_Queen_s_Tinder_Profile_-_Monologue-PnQZd70zGcQ.mkv,http://www.youtube.com/watch?v=PnQZd70zGcQ
seth,The_Tiny_Voice_in_the_Back_of_Donald_Trump_s_Head_-_Don_t_Lose_the_Queen-Ps6c6XYtfuY.mkv,http://www.youtube.com/watch?v=Ps6c6XYtfuY
seth,Comey_Hearing_Adds_to_Chaos_of_Trump_Presidency_-_A_Closer_Look-hQbanqJT4Uc.mkv,http://www.youtube.com/watch?v=hQbanqJT4Uc
seth,Seth_Takes_on_English-Only_Politicians_in_Solamente_Ingles_-_Late_Night_with_Seth_Meyers-07lACeGMgR4.mkv,http://www.youtube.com/watch?v=07lACeGMgR4
seth,MSNBC_s_Nicolle_Wallace_-_Don_t_Feel_Sorry_for_Trump_s_White_House-StNdSTUjhtI.mkv,http://www.youtube.com/watch?v=StNdSTUjhtI
seth,Michael_Cohen_Pay-to-Play_Allegations_John_Kelly_s_Immigration_Comments_-_A_Closer_Look-ucaBVcnEaUk.mkv,http://www.youtube.com/watch?v=ucaBVcnEaUk
seth,Hey_President_Trump_s_Voter_Fraud_Claims-NQAWcy6KOtA.mkv,http://www.youtube.com/watch?v=NQAWcy6KOtA
seth,Future_U.S._Elections_Mayonnaise-Flavored_Ice_Cream_-_Monologue-Lb6LBXPjhNM.mkv,http://www.youtube.com/watch?v=Lb6LBXPjhNM
seth,Congressman_Adam_Schiff_Breaks_Down_Trump_s_Grand_Jury_Problem-5L1fhMSUSrk.mkv,http://www.youtube.com/watch?v=5L1fhMSUSrk
seth,Donald_Trump_s_SCOTUS_Pick_Pornhub_s_Subtitles_-_Monologue-NeF15JuWSqI.mkv,http://www.youtube.com/watch?v=NeF15JuWSqI
seth,Republicans_Pass_Their_Tax_Plan_-_A_Closer_Look-oqvGFqR2h4w.mkv,http://www.youtube.com/watch?v=oqvGFqR2h4w
seth,Hillary_s_Emails_-_A_Closer_Look-YdMIL-sXUVM.mkv,https://www.youtube.com/watch?v=YdMIL-sXUVM
seth,Late_Night_2016_Presidential_Debate_-_Late_Night_with_Seth_Meyers-BG2P9xkFgVk.mkv,http://www.youtube.com/watch?v=BG2P9xkFgVk
seth,Trump_University_-_A_Closer_Look-5brIpJNaHRY.mkv,http://www.youtube.com/watch?v=5brIpJNaHRY
seth,Trump_Supporters_Think_He_Deserves_the_Nobel_Peace_Prize_-_A_Closer_Look-6vi6yQtntdE.mkv,http://www.youtube.com/watch?v=6vi6yQtntdE
seth,Trump_s_2020_Campaign_Headquarters_Donut-Chicken_Nugget_Hybrid_-_Monologue-Kq3nf9m7tSM.mkv,http://www.youtube.com/watch?v=Kq3nf9m7tSM
seth,Trump_s_Week_of_Corruption_Scandals_-_A_Closer_Look-BkaYjdV6wCg.mkv,http://www.youtube.com/watch?v=BkaYjdV6wCg
seth,Donald_Trump_Calls_Fox_News_And_Everyone_Else_-_Late_Night_with_Seth_Meyers-Pe1BGNlmUcs.mkv,http://www.youtube.com/watch?v=Pe1BGNlmUcs
seth,Trump_Fires_Rex_Tillerson_-_Couple_Things-1Lsc3PB2Jl0.mkv,http://www.youtube.com/watch?v=1Lsc3PB2Jl0
seth,Cyber_Monday_Who_s_in_Charge_of_the_CFPB_-_Monologue-U8Z3iYi4fkU.mkv,https://www.youtube.com/watch?v=U8Z3iYi4fkU
seth,The_DNC_Email_Hack_-_A_Closer_Look-g3ZnfNPUED0.mkv,http://www.youtube.com/watch?v=g3ZnfNPUED0
seth,Chaos_in_the_White_House_PETA_s_Letter_to_Melania_Trump_-_Monologue-qAmpg1WbOJ4.mkv,http://www.youtube.com/watch?v=qAmpg1WbOJ4
seth,Trump_s_Doctor_Speaks_Ty_Cobb_Is_Out_Pence_Praises_Arpaio_-_A_Closer_Look-LDs81lJTnTE.mkv,http://www.youtube.com/watch?v=LDs81lJTnTE
seth,Trump_Calls_Democrats_Treasonous_for_Not_Clapping_This_Is_Pups_-_Monologue-ONxHwmQ9dYo.mkv,http://www.youtube.com/watch?v=ONxHwmQ9dYo
seth,Trump_Congratulates_Putin_the_Last_Tweet_Ever_-_Monologue--d2JEhzcrOc.mkv,https://www.youtube.com/watch?v=-d2JEhzcrOc
seth,Conor_Lamb_s_Win_Trump_s_Space_Force_and_NationalStudentWalkout_-_A_Closer_Look-1lPvUKtHBJA.mkv,http://www.youtube.com/watch?v=1lPvUKtHBJA
seth,Republicans_Fall_in_Line_After_Trump-Putin_Summit_-_A_Closer_Look-C5u7rVt3-Xg.mkv,https://www.youtube.com/watch?v=C5u7rVt3-Xg
seth,Betsy_DeVos_40_Million_Yacht_World_Snail_Racing_Championship_-_Monologue-l30yz9osnEw.mkv,http://www.youtube.com/watch?v=l30yz9osnEw
seth,Trump_Attacks_the_Khan_Family_-_A_Closer_Look-3ezfGuZmZlM.mkv,http://www.youtube.com/watch?v=3ezfGuZmZlM
seth,Trump_s_Spying_Claims_Don_Jr_s_Meeting_with_Gulf_Emissaries_-_A_Closer_Look-vuWcljJLFAQ.mkv,http://www.youtube.com/watch?v=vuWcljJLFAQ
seth,Can_We_Believe_Anything_Trump_Says_-_A_Closer_Look-5rYDD_cA0uM.mkv,http://www.youtube.com/watch?v=5rYDD_cA0uM
seth,Manafort_Rocket_Man_and_the_New_GOP_Health_Care_Bill_-_A_Closer_Look--9YyBTjo1zo.mkv,https://www.youtube.com/watch?v=-9YyBTjo1zo
seth,What_Donald_Trump_Really_Means_When_He_Talks_About_Crime_-_A_Closer_Look-tyhBmsLC-JY.mkv,http://web.archive.org/web/20171219011615/https://www.youtube.com/watch?v=tyhBmsLC-JY
seth,Trump_Cancels_Meeting_with_Kim_Jong-un_Asparagus_Day_-_Monologue-x0xpxMI6mIU.mkv,http://www.youtube.com/watch?v=x0xpxMI6mIU
seth,Trump_s_South_Carolina_Rally_Travel_Ban_Upheld_-_A_Closer_Look-H589Icbznu4.mkv,http://www.youtube.com/watch?v=H589Icbznu4
seth,Trump_Meets_Kim_Jong-un_-_A_Closer_Look-Nw-BMNnr1Ko.mkv,https://www.youtube.com/watch?v=Nw-BMNnr1Ko
seth,GOP_s_Trump_Cult_Trump_Foundation_Lawsuit_Comey_Report_-_A_Closer_Look-cJDDBK_aQ0Q.mkv,http://www.youtube.com/watch?v=cJDDBK_aQ0Q
seth,People_Are_Not_Actually_Going_to_Vote_for_Donald_Trump_-_Late_Night_with_Seth_Meyers-m4eUQ_GPZkE.mkv,http://www.youtube.com/watch?v=m4eUQ_GPZkE
seth,Trump_s_Community_Service_Chris_Christie_s_Last_Day_in_Office_-_Monologue-Y2kLXdvm6Og.mkv,http://www.youtube.com/watch?v=Y2kLXdvm6Og
seth,Doug_Jones_Wins_in_Alabama_Moore_Bannon_and_Trump_Lose_-_A_Closer_Look-5w3UxZbWe-M.mkv,https://www.youtube.com/watch?v=5w3UxZbWe-M
seth,Sarah_Kendzior_on_the_Systemic_Issues_That_Will_Outlast_Trump-flJXp5lBXmI.mkv,http://www.youtube.com/watch?v=flJXp5lBXmI
seth,Seth_s_Favorite_Jokes_of_the_Week_-_Trump_s_Plans_Obama_on_Paris_-_Late_Night_with_Seth_Meyers-TNw6CRCSBnA.mkv,http://www.youtube.com/watch?v=TNw6CRCSBnA
seth,How_Democrats_Are_Responding_to_Trump_-_A_Closer_Look-h2wcUGeHnT0.mkv,http://www.youtube.com/watch?v=h2wcUGeHnT0
seth,Donald_Trump_Jr._s_Donald_Trump_Mask_Christopher_Columbus_Birthday_-_Monologue-GHUtgMlg3FQ.mkv,http://www.youtube.com/watch?v=GHUtgMlg3FQ
seth,Amber_Says_What_-_Disney_World_s_Animatronic_Trump_FCC_Repeals_Net_Neutrality-raEzA8YhH5M.mkv,http://www.youtube.com/watch?v=raEzA8YhH5M
seth,GOP_Refuses_to_Hold_Trump_Accountable_on_Russia_-_A_Closer_Look-sXCuAi9tSno.mkv,http://www.youtube.com/watch?v=sXCuAi9tSno
seth,Who_s_Trump_Calling-swGk8Iz42NE.mkv,http://www.youtube.com/watch?v=swGk8Iz42NE
seth,Hillary_Clinton_and_the_Basket_of_Deplorables_-_A_Closer_Look-IBrVrTz5IKo.mkv,http://www.youtube.com/watch?v=IBrVrTz5IKo
seth,Trump_Traveling_to_Peru_Female_Indiana_Jones_-_Monologue-JhkR1KoECdY.mkv,http://www.youtube.com/watch?v=JhkR1KoECdY
seth,VP_Joe_Biden_Calls_Donald_Trump_s_Lewd_Language_and_Behavior_an_Abuse_of_Power-ilOEuIxpfz4.mkv,http://www.youtube.com/watch?v=ilOEuIxpfz4
seth,Rudy_Giuliani_and_Omarosa_Cause_Problems_for_Trump_-_A_Closer_Look-5Aoa7B42GHk.mkv,http://www.youtube.com/watch?v=5Aoa7B42GHk
seth,Republicans_Face_Town_Hall_Protests_Trump_Golfs_-_A_Closer_Look-A_hJObPo49Q.mkv,http://www.youtube.com/watch?v=A_hJObPo49Q
seth,Trump_Backs_Roy_Moore_Charlie_Rose_Fired_for_Sexual_Harassment_-_A_Closer_Look-mewW_pRSgEc.mkv,http://www.youtube.com/watch?v=mewW_pRSgEc
seth,Chris_Collins_Trump_s_Earliest_Congressional_Backer_Indicted_-_A_Closer_Look-ZfwqMM4n0CQ.mkv,http://www.youtube.com/watch?v=ZfwqMM4n0CQ
seth,Donald_Trump_and_Hillary_Clinton_s_First_Presidential_Debate_-_A_Closer_Look-o8syBrqA1r8.mkv,http://www.youtube.com/watch?v=o8syBrqA1r8
seth,Jared_Kushner_s_Engulfed_in_Scandal_Trump_and_Mr._Magoo_-_A_Closer_Look-2c8h9-DR6xQ.mkv,https://www.youtube.com/watch?v=2c8h9-DR6xQ
seth,Rex_Tillerson_Called_Trump_a_Moron_-_A_Closer_Look-dgI6XiYnVlk.mkv,http://www.youtube.com/watch?v=dgI6XiYnVlk
seth,Trump_s_Military_Parade_RubGrub_-_Monologue-63FD5odrOUc.mkv,http://www.youtube.com/watch?v=63FD5odrOUc
seth,GOP_Candidates_Try_to_Topple_Trump_-_A_Closer_Look_-_Late_Night_with_Seth_Meyers-1zmnGlWjFWM.mkv,http://www.youtube.com/watch?v=1zmnGlWjFWM
seth,Trump_s_Lies_Spirit_Airlines_-_Monologue-wGSEt5-R0Dk.mkv,https://www.youtube.com/watch?v=wGSEt5-R0Dk
seth,Trump_Discusses_Guns_Hicks_Kushner_and_Carson_Under_Fire_-_A_Closer_Look-RKpjH-O8a6w.mkv,https://www.youtube.com/watch?v=RKpjH-O8a6w
seth,Trump_s_Bronzer_The_Worst_Wing_-_Monologue-dgmuJc6vOhk.mkv,http://www.youtube.com/watch?v=dgmuJc6vOhk
seth,Paul_Ryan_Retires_Mark_Zuckerberg_s_Wallet_-_Monologue-ibfzfNp-1xo.mkv,https://www.youtube.com/watch?v=ibfzfNp-1xo
seth,Father_s_Day_CDC_s_Hepatitis_A_Warning_-_Monologue-D8h276spNJg.mkv,http://www.youtube.com/watch?v=D8h276spNJg
seth,Michael_Cohen_s_Law_School_Bob_Dylan_s_Whiskey_-_Monologue-dsPHahCvuMw.mkv,http://www.youtube.com/watch?v=dsPHahCvuMw
seth,What_Trump_s_Presidency_Means_for_Climate_Change_-_A_Closer_Look-ce8H97Se6Gg.mkv,http://www.youtube.com/watch?v=ce8H97Se6Gg
seth,Stay_Out_of_It_Democrats-pWVTKTrLEwI.mkv,http://www.youtube.com/watch?v=pWVTKTrLEwI
seth,Trump_s_Summit_with_Putin_-_A_Closer_Look-3nso_KfY6AQ.mkv,http://www.youtube.com/watch?v=3nso_KfY6AQ
